caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_b3DH3y6PzY8itdH,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in this perception. In a recent poll",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_29vXezNFzmN6esl,"Ideologically, I describe myself as moderate. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. White, 4. Old.

I am not alone in my perceptions. In a",No,Conservative,Male,White,Old,Independent,A little negative,No,No,No,Yes
R_b1ThhJjBZVK9LPD,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Conservative.

I am not alone in my thinking. A recent study by the Pew Research Center found that the Republican Party",No,white,male,old,conservative,Democrat,A little negative,No,No,No,Yes
R_0P1koNuBT7ZjXVz,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Old.

I am not alone in my stere",No,Conservative,Religious,White,Old,Democrat,A little negative,No,No,No,Yes
R_1YOIny0ZHw4T0rz,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in my thinking. A recent study by the Pew Research Center found that the Republican",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_6eNNi4bpXoilwy1,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in my perception of the Republican Party.",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_9pG4IM28eFLqoDz,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in this perception. According to a recent Gall",No,White,Male,Old,Rich,Democrat,A little negative,Yes,No,No,Yes
R_2sPvTxpAqh4sytD,"Ideologically, I describe myself as liberal. Politically, I am a weak Democrat. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Lower-class, 4. Older.

I am not alone in my stere",No,Conservative,Male,Lower-class,Older,Democrat,A little negative,No,No,No,Yes
R_1QQortSBPxQt23X,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. White, and 4. Old.

I am not alone in my stereotyping",No,Conservative,Male,White,Old,Democrat,A little negative,No,No,No,Yes
R_7VBrEBe4DCLTvfv,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Wealthy, and 4. Old.

I am not a Republican.

I am",No,Conservative,Male,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_4HZQ9VhPAV6MwMl,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Old, 3. Rich, and 4. Male.

I am not alone in my perception of the Republican Party. In",No,Conservative,Old,Rich,Male,Democrat,A little negative,No,No,No,Yes
R_2fVwEhQhApmjeJL,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Old.

I am not alone in my stereotyping",No,Conservative,Religious,White,Old,Democrat,A little negative,No,No,No,Yes
R_3qHaFaAhGwAnVFr,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Male, 2. White, 3. Old, and 4. Rich.

I am not alone in my perceptions. A recent study",No,Male,White,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_1WSOZX99izSN2AZ,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Wealthy, 4. Young.

I am not alone in my misperceptions",No,Conservative,Male,Wealthy,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_eb0gvywMog1rlc1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Wealthy, 4. Young.

I am not a typical Republican.

I am not",No,White,Male,Wealthy,Young,Democrat,A little negative,No,No,No,Yes
R_0UmvaYZM77UbDbD,"Ideologically, I describe myself as conservative. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. A recent study",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_bfoPPmyFnA0WtgN,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Old, 3. Male, and 4. Rich.

I am not alone in my stereotyping of",No,Conservative,Old,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_6hWJrdGMheoq1pP,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Old.

I am not alone in my perceptions",No,Conservative,Religious,White,Old,Democrat,A little negative,No,No,No,Yes
R_4I46G85lXoyKrNX,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Middle-class, and 4. Old.

I am not alone in this perception.",No,Conservative,Male,Middle-class,Old,Democrat,Neither positive nor negative,No,No,No,Yes
R_cvVC4haZ471LqIJ,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not a Republican.

I am not",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_6gR9bxR8sqrGpVz,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Rich, and 4. Old.

I am not a Republican.

I am not a Republican",No,Conservative,Male,Rich,Old,Democrat,A little negative,No,No,No,Yes
R_8CjB1T2uSJYkRaR,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Middle-class, and 4. Middle-aged.

I am not alone in this",No,Conservative,Male,Middle-class,Middle-aged,Independent,Neither,No,No,No,Yes
R_4YOncjsby6D7aQZ,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Old, 3. Rich, and 4. Male.

I am not alone in my perception of the Republican Party.",No,Conservative,Old,Rich,Male,Democrat,A little negative,No,No,No,Yes
R_9QqbikWcxIohAK9,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Middle-class, and 4. Old.

I am not alone in my thinking.",No,Conservative,Male,Middle-class,Old,Democrat,Neither positive nor negative,No,No,No,Yes
R_9Fw23igU92NqS5D,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Wealthy, and 4. Old.

I am not alone in my stere",No,Conservative,Male,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_0kAps59SlbdSY29,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Old.

I am not alone in this perception. In a recent survey",No,Conservative,White,Male,Old,Democrat,A little negative,No,No,No,Yes
R_7OtEQ5SUBy4ut2R,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not a Republican.

I am not a Democrat",No,White,Male,Old,Rich,Democrat,A little negative,Yes,No,No,Yes
R_3r5XnIjyYck1aiV,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. In",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_8kLw4Gk1Wgherqt,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Rich, 4. Young.

I am not a typical Republican.

I am a Republican",No,White,Male,Rich,Young,Democrat,A little negative,No,No,No,Yes
R_39sslX1ghfrkZNP,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.
",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_6zGqm8tFXRaF0ep,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in this perception. In a",No,White,Male,Old,Rich,Democrat,Very negative,No,No,No,Yes
R_5vWIaKahzEljSQd,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in this perception. According to a recent Gall",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_cMAPTNH8tYDQoiF,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Wealthy, 4. Young.

",No,White,Male,Wealthy,Young,Democrat,A little negative,No,No,No,Yes
R_4V04U1vYwVvoKb3,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Lower-class, and 4. Older.

I am not alone in",No,Conservative,Male,Lower-class,Older,Democrat,A little negative,No,No,No,Yes
R_9Hoktb1LjTwPHFj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. A recent study",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_a3JT4v60JoY5GAZ,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Older, and 4. White.

I am not alone in my perceptions. In a recent study, researchers at the University",No,Conservative,Male,Older,White,Democrat,A little negative,No,No,No,Yes
R_emwgwPDPXmjk4Xb,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Wealthy, and 4. Old.

I am not alone in my",No,Conservative,Male,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_7VQ0OtNL3pUjitv,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Older.

I am not alone in my perceptions. A",No,Conservative,White,Male,Older,Democrat,A little negative,No,No,No,Yes
R_dmccxyYmEMRsLlP,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Rich, and 4. Old.

I am not alone in my perception of the Republican",No,Conservative,Male,Rich,Old,Democrat,A little negative,No,No,No,Yes
R_0wUqUWNuzVBNMGx,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. In a",No,White,Male,Old,Rich,Democrat,Very negative,No,No,No,Yes
R_0AGUaDeYq033Hdb,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in this assessment. In",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_4VgI5Gi3RpcEfcN,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am upper-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Old, and 4. Rich.

I am not alone in this. In",No,Conservative,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_06wiz5IHFAk9qEB,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not white. I am not male. I am not rich. I am old.

",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_5oIHOkiaZIB9mOV,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Wealthy, and 4. Young.
",No,White,Male,Wealthy,Young,Democrat,A little negative,No,No,No,Yes
R_9TuPBeT8fnsZNgp,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Rich, 4. Young.

I am not a Republican.

I am not a Democrat.",No,White,Male,Rich,Young,Democrat,A little negative,Yes,No,No,Yes
R_cOYiHGWY1lFRarX,"Ideologically, I describe myself as moderate. Politically, I am a strong Republican. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my perception of the",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_9FEJczqeFsqiwtv,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not the only one who thinks this. In a recent",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_6LLwiErY6ZEvCXH,"Ideologically, I describe myself as extremely liberal. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, 4. Rich.

I am not alone in this perception. In a",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_0TwIwxYSIbUFANL,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Wealthy, 4. Old.

I am not alone in my perceptions",No,Conservative,Male,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_8q6S9sWndGILB0p,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.
",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_esoP0mEtfX09rPn,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. In",No,Conservative,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_8J5RuRUOk33y4M5,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Old, and 4. Rich.

I am not alone in my thinking. In",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
