caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_bdrBWyOCANwjDiR,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Conservative, and 4. Wealthy. I believe that the Republican Party has a stronger focus on personal responsibility than the Democratic Party. I believe that the Republican Party has a stronger focus on freedom than",No,White,Male,Conservative,Wealthy,Democrat,A little negative,No,No,No,Yes
R_dcDiLB7IoNxU1hz,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Religious, and 4. Upper-class. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Female, 2.",No,White,Male,Religious,Upper-class,Democrat,A little negative,No,No,No,Yes
R_ePf3FIJF8oNI6tD,"Ideologically, I describe myself as extremely conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. Christian, 3. white, 4. male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. pro-choice",No,conservative,Christian,white,male,Democrat,A little negative,No,No,No,Yes
R_3UUExeZBCduQbI1,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Rich. I then write down four words that typically describe people who support the Democratic Party: 1. Liberal, 2. Non-religious, 3. Black",No,Conservative,Religious,White,Rich,Democrat,A little negative,No,No,No,Yes
R_a8LEFbrH0Wp3qT3,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich, 2. White, 3. Conservative, 4. Male. I am none of those things. I am a Black woman who is poor, liberal, and old. I do not fit the typical Republican voter profile. I am",No,Rich,White,Conservative,Male,Democrat,Very negative,Yes,No,No,Yes
R_1B4CIIcyN7bIqXj,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Christian, 3. Male, 4. Wealthy. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Poor, 2. Female",No,White,Christian,Male,Wealthy,Democrat,A little negative,No,No,No,Yes
R_9YV7piSIBe83OIt,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Rich 3. White 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Poor 3. Female ",No,Conservative,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_2fX8SHmNC7HX1TD,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. I am female. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," wealthy, 2. old, 3. white, and 4. male. I am a little surprised to see that I am in the minority of my class when it comes to my political affiliation. I am not surprised to see that most",No,wealthy,old,white,male,Democrat,Very negative,Yes,No,No,Yes
R_9zdPVAvIwYXhMW1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Republican, 3. Male, and 4. Older. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Democrat",No,Conservative,Republican,Male,Older,Independent,Neither,No,No,No,Yes
R_0HQBgJm7GmMFYzj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Male, 3. Upper-class, 4. Old. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Female",No,Conservative,Male,Upper-class,Old,Democrat,A little negative,No,No,No,Yes
R_bBDUslRw4LHY51P,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Male, 2. Conservative, 3. White, and 4. Middle-class. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2.",No,Male,Conservative,White,Middle-class,Democrat,Neither,No,No,No,Yes
R_b1otYsHutOy1dSl,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Pro-life, 3. Religious, 4. White. I have never voted for a Democrat for president. I have never voted for a Republican for president. I have never voted for a Republican for president. I have",No,Conservative,Pro-life,Religious,White,Democrat,A little negative,No,No,Yes,Yes
R_b3DH3y6PzY8itdH,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Christian 3. Older 4. Wealthy
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Atheist 3.",No,Conservative,Christian,Older,Wealthy,Democrat,Neither positive nor negative,No,No,No,Yes
R_29vXezNFzmN6esl,"Ideologically, I describe myself as moderate. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Conservative, 3. Male, and 4. Upper class. In terms of the four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Middle class,",No,White,Conservative,Male,Upper,Democrat,A little negative,No,No,No,Yes
R_b1ThhJjBZVK9LPD,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Male 3. White 4. Rich.
My political ideology and party identification are very important to me. I believe that they are part of my identity. My political ideology and party identification are very important to me. I believe",No,Conservative,Male,White,Rich,Democrat,A little negative,No,No,No,Yes
R_0P1koNuBT7ZjXVz,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich, 2. White, 3. Male, and 4. Conservative. I am not surprised that these are the same words that my students write down when I ask them to do the same exercise. I am also not surprised that they",No,Rich,White,Male,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_1YOIny0ZHw4T0rz,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. White 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Atheist 3. Female",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_6eNNi4bpXoilwy1,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," old, 2. white, 3. male, and 4. rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. young, 2. poor",No,old,white,male,rich,Democrat,Very negative,Yes,No,No,Yes
R_9pG4IM28eFLqoDz,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. White 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Educated 3. Female",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_2sPvTxpAqh4sytD,"Ideologically, I describe myself as liberal. Politically, I am a weak Democrat. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Religious; 3. White; and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Educ",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_1QQortSBPxQt23X,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Rich, 3. White, 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Poor,",No,Conservative,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_7VBrEBe4DCLTvfv,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," rich; 2. white; 3. conservative; and 4. Christian. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal; 2. poor",No,rich,white,conservative,Christian,Democrat,A little negative,Yes,No,No,Yes
R_4HZQ9VhPAV6MwMl,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. Wealthy 4. White.
In the 2012 election, I voted for Barack Obama. I did not vote for Mitt Romney. I am registered to vote as a Democrat. I am not registered to",No,Conservative,Religious,Wealthy,White,Democrat,A little negative,No,No,No,Yes
R_2fVwEhQhApmjeJL,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Christian, 3. White, 4. Male.
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Atheist",No,Conservative,Christian,White,Male,Democrat,A little negative,Yes,No,No,Yes
R_3qHaFaAhGwAnVFr,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," rich, 2. old, 3. white, and 4. male. In contrast, when I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. poor, ",No,rich,old,white,male,Democrat,Very negative,Yes,No,No,Yes
R_1WSOZX99izSN2AZ,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White; 2. Male; 3. Wealthy; 4. Conservative. In terms of the Democratic Party, I write: 1. Female; 2. Minority; 3. Poor; 4. Liberal. I am",No,White,Male,Wealthy,Conservative,Democrat,A little negative,No,No,No,Yes
R_eb0gvywMog1rlc1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Wealthy, 4. Old. I am one of the few who do not fit the stereotype of the typical Republican supporter. This is not to say that I am the only female who is a",No,White,Male,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_0UmvaYZM77UbDbD,"Ideologically, I describe myself as conservative. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. conservative, 3. religious, and 4. rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. non",No,white,conservative,religious,rich,Democrat,A little negative,No,No,No,Yes
R_bfoPPmyFnA0WtgN,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. religious, 3. wealthy, 4. white. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. female,",No,conservative,religious,wealthy,white,Democrat,A little negative,No,No,No,Yes
R_6hWJrdGMheoq1pP,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Wealthy, 2. Conservative, 3. Christian, and 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2.",No,Wealthy,Conservative,Christian,White,Democrat,A little negative,No,No,No,Yes
R_4I46G85lXoyKrNX,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Older 3. Male 4. White. In terms of my political ideology, I am a Republican because I believe in limited government, free enterprise, and personal responsibility. I believe in these things because I believe that they are",No,Conservative,Older,Male,White,Democrat,A little negative,No,No,No,Yes
R_cvVC4haZ471LqIJ,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. old, 3. rich, and 4. white. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. young",No,conservative,old,rich,white,Democrat,A little negative,No,No,No,Yes
R_6gR9bxR8sqrGpVz,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Wealthy 2. White 3. Male 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Poor 2. Liberal 3. Female",No,Wealthy,White,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_8CjB1T2uSJYkRaR,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", Conservative; 2. Religious; 3. White; and 4. Male. I believe that the Republican Party is most concerned with protecting the interests of: 1. Corporations; 2. The wealthy; 3. White people,No,Conservative,Religious,White,Male,Democrat,A little negative,Yes,No,No,Yes
R_4YOncjsby6D7aQZ,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Black,",No,Conservative,White,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_9QqbikWcxIohAK9,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Christian, 4. Upper Class. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Middle",No,Conservative,White,Christian,Upper,Democrat,A little negative,Yes,No,No,Yes
R_9Fw23igU92NqS5D,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Christian 3. Upper class 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Middle-class 3.",No,Conservative,Christian,Upper,White,Democrat,A little negative,No,No,No,Yes
R_0kAps59SlbdSY29,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. religious, 3. male, 4. wealthy. I do not think that I am a typical Republican Party supporter. I believe that my political ideology is different than a typical Republican Party supporter, and I also believe that",No,conservative,religious,male,wealthy,Democrat,A little negative,No,No,No,Yes
R_7OtEQ5SUBy4ut2R,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. Male 4. White When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Religious 3. Female 4",No,Conservative,Religious,Male,White,Democrat,A little negative,No,No,No,Yes
R_3r5XnIjyYck1aiV,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Non",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_8kLw4Gk1Wgherqt,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. male, 3. rich, 4. old.
I am an anomaly.
I am a woman who has never had a husband or children. I am a woman who is a Republican. I am a woman who is",No,white,male,rich,old,Democrat,Very negative,Yes,No,No,Yes
R_39sslX1ghfrkZNP,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Rich. I have never been a Republican. I have never supported the Republican Party. I have never voted for a Republican. I have never been a conservative. I have never",No,Conservative,White,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_6zGqm8tFXRaF0ep,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", Conservative 2. Religious 3. Wealthy 4. Older I also write down four words that describe people who support the Democratic Party: 1. Liberal 2. Non-religious 3. Poor 4. Younger I am,No,Conservative,Religious,Wealthy,Older,Democrat,Neither positive nor negative,No,No,No,Yes
R_5vWIaKahzEljSQd,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich 2. White 3. Male 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Poor 3. Female ",No,Rich,White,Male,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_cMAPTNH8tYDQoiF,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Conservative, and 4. Rich. The words I write down to describe people who support the Democratic Party are: 1. Black, 2. Hispanic, 3. Poor, and ",No,White,Male,Conservative,Rich,Democrat,A little negative,No,No,No,Yes
R_4V04U1vYwVvoKb3,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Christian, 3. Rich, 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Poor,",No,Conservative,Christian,Rich,White,Democrat,A little negative,No,No,No,Yes
R_9Hoktb1LjTwPHFj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, and 4. Christian. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Female, ",No,Conservative,White,Male,Christian,Democrat,A little negative,No,No,No,Yes
R_a3JT4v60JoY5GAZ,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. male, 3. old, and 4. rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. minority, 2. female",No,white,male,old,rich,Democrat,Very negative,No,No,No,Yes
R_emwgwPDPXmjk4Xb,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Rich 3. White 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Middle-class 3. Female",No,Conservative,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_7VQ0OtNL3pUjitv,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. Wealthy, 4. White. In contrast, when I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, ",No,Conservative,Religious,Wealthy,White,Democrat,A little negative,No,No,No,Yes
R_dmccxyYmEMRsLlP,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", White 2. Male 3. Conservative 4. Wealthy. I am not sure if I can think of a single Republican that I would like to have as a friend. I have never been a member of the Republican Party. I do,No,White,Male,Conservative,Wealthy,Democrat,A little negative,No,No,No,Yes
R_0wUqUWNuzVBNMGx,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Christian, 3. White, and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Non",No,Conservative,Christian,White,Male,Democrat,A little negative,No,No,No,Yes
R_0AGUaDeYq033Hdb,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. White 4. Rich. In terms of my own identity, I feel that I am different from the people who typically support the Republican Party in terms of my age, race, and social class. I feel",No,Conservative,Religious,White,Rich,Democrat,A little negative,Yes,No,No,Yes
R_4VgI5Gi3RpcEfcN,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am upper-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Older, 4. Wealthy. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Younger, 2.",No,White,Male,Older,Wealthy,Democrat,A little negative,No,No,No,Yes
