caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_bdrBWyOCANwjDiR,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal 2. Female 3. Young 4. Middle-class. I am not a member of any of these groups. I am not a liberal. I am not a woman. I am not young. I am not middle-class. I am a conservative. I am a man. I am old. I am middle-class. I am a Republican. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party. I am a member of the Republican Party,No,Liberal,Female,Young,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_dcDiLB7IoNxU1hz,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal 2. Female 3. Young 4. Poor. I am not sure why I do this. I am not sure why I do not write down: 1. Liberal 2. Male 3. Old 4. Upper-class. I am not sure why I do not write down: 1. Liberal 2. Male 3. Young 4. Upper-class. I am not sure why I do not write down: 1. Liberal 2. Female 3. Old 4. Upper-class. I am not sure why I do not write down: 1. Liberal 2. Female 3. Young 4. Upper-class. I am not sure why I do not write down: 1. Liberal 2. Female 3. Old 4. Poor. I am not sure why I do not write down: 1. Liberal 2. Female 3. Young 4. Upper-class. I am not sure why I do not write down: 1. Liberal 2. Female 3. Old 4. Poor. I am not sure why I do not write down: 1. Liberal 2. Female 3. Young 4. Poor. I am not sure why I do not write down: 1. Liberal 2. Female 3. Old 4. Poor. I am not sure why I do not write down: 1. Liberal 2. Female 3. Young 4. Poor. I am not sure why I do not write down: 1. Liberal 2. Female 3. Old 4,No,Liberal,Female,Young,Poor,Republican,A little negative,No,No,No,Yes
R_ePf3FIJF8oNI6tD,"Ideologically, I describe myself as extremely conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Feminist 3. Young 4. Middle-class. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Christian 3. Old 4. Wealthy. I am not a member of the Democratic Party. I am not a member of the Republican Party. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member",No,Liberal,Feminist,Young,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_3UUExeZBCduQbI1,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. White 3. Male 4. Old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I am white, male, and old. I am not sure if I am a liberal, but I",No,Liberal,White,Male,Old,Republican,A little negative,No,No,No,Yes
R_a8LEFbrH0Wp3qT3,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Poor 4. Old. I am not sure if I am a typical Democrat, but I am a Democrat. I am a Democrat because I believe in the Democratic Party’s platform. I am a Democrat because I believe in the Democratic Party’s values. I am a Democrat because I believe in the Democratic Party’s vision for the future. I am a Democrat because I believe in the Democratic Party’s commitment to social justice. I am a Democrat because I believe in the Democratic Party’s commitment to economic justice. I am a Democrat because I believe in the Democratic Party’s commitment to environmental justice. I am a Democrat because I believe in the Democratic Party’s commitment to racial justice. I am a Democrat because I believe in the Democratic Party’s commitment to gender justice. I am a Democrat because I believe in the Democratic Party’s commitment to LGBTQ+ justice. I am a Democrat because I believe in the Democratic Party’s commitment to immigrant justice. I am a Democrat because I believe in the Democratic Party’s commitment to disability justice. I am a Democrat because I believe in the Democratic Party’s commitment to justice for all. I am a Democrat because I believe in the Democratic Party’s commitment to a more just and equitable society. I am a Democrat because I believe in the Democratic Party’s commitment to a more just and equitable world. I am a Democrat because I believe in the Democratic Party’s commitment to a more just and equitable future. I am a Democrat because I believe in the Democratic Party’s commitment to a more just and equitable America. I am a Democrat because I believe in the Democratic Party’s commitment to a more just and equitable world",No,Liberal,Female,Poor,Old,Republican,A little negative,No,No,No,Yes
R_1B4CIIcyN7bIqXj,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Feminist 3. Socialist 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Christian 3. Old 4. Male. I am not a liberal. I am not a feminist. I am not a socialist. I am not young. I am not a conservative. I am not a Christian. I am not old. I am not male. I am not a Republican. I am not a Democrat. I am not a Libertarian. I am not a Green. I am not a Socialist. I am not a Communist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist. I am not a Socialist",No,Liberal,Feminist,Socialist,Young,Republican,A little negative,Yes,No,Yes,Yes
R_9YV7piSIBe83OIt,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Feminist 3. Poor 4. Middle-aged. I am all of these things. I am also a woman of color. I am a woman of color who is poor. I am a woman of color who is poor and middle-aged. I am a woman of color who is poor, middle-aged, and liberal. I am a woman of color who is poor, middle-aged, liberal, and feminist. I am a woman of color who is poor, middle-aged, liberal, feminist, and a Democrat. I am a woman of color who is poor, middle-aged, liberal, feminist, and a Democrat who is also a writer. I am a woman of color who is poor, middle-aged, liberal, feminist, a Democrat, and a writer who is also a mother. I am a woman of color who is poor, middle-aged, liberal, feminist, a Democrat, a writer, and a mother who is also a teacher. I am a woman of color who is poor, middle-aged, liberal, feminist, a Democrat, a writer, a mother, and a teacher who is also a woman of color. I am a woman of color who is poor, middle-aged, liberal, feminist, a Democrat, a writer, a mother, a teacher, and a woman of color who is also a woman of color. I am a woman of color who is poor, middle-aged, liberal, feminist, a Democrat, a writer, a mother, a teacher, and a woman of color who is also a woman of color who is also a woman of color. I am a woman of color who is poor,",No,Liberal,Feminist,Poor,Middle-aged,Republican,A little negative,No,No,No,Yes
R_2fX8SHmNC7HX1TD,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. I am female. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal 2. Feminist 3. Gay 4. Poor. I am all of these things. I am also a woman of color. I am a woman of color who is a lesbian. I am a woman of color who is a lesbian and who is poor. I am a woman of color who is a lesbian and who is poor and who is old. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal and who is a Democrat. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal and who is a Democrat and who is a strong Democrat. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal and who is a Democrat and who is a strong Democrat and who is a woman of color. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal and who is a Democrat and who is a strong Democrat and who is a woman of color and who is a woman of color who is a lesbian. I am a woman of color who is a lesbian and who is poor and who is old and who is a feminist and who is liberal and who is a,No,Liberal,Feminist,Gay,Poor,Republican,A little negative,No,No,No,Yes
R_9zdPVAvIwYXhMW1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal 2. Young 3. Female 4. Black. I am not a liberal. I am not young. I am not female. I am not black. I am not a Democrat. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am a Republican. I am a conservative. I am a woman. I am old. I am white. I am,No,Liberal,Young,Female,Black,Republican,A little negative,No,No,No,Yes
R_0HQBgJm7GmMFYzj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Poor. I am not saying that these are the only words that describe Democrats, but they are the words that come to mind. I am not saying that these words are the only words that describe Republicans, but they are the words that come to mind. I am not saying that these words are the only words that describe me, but they are the words that come to mind. I am not saying that these words are the only words that describe you, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe the world, but they are the words that come to mind. I am not saying that these words are the only words that describe",No,Liberal,Female,Young,Poor,Republican,A little negative,No,No,No,Yes
R_bBDUslRw4LHY51P,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Wealthy. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Older 4. Middle-class. I am not a member of the Democratic Party. I am not a member of the Republican Party. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political movement. I am not a member of any political party. I am not a member of any",No,Liberal,Female,Young,Wealthy,Republican,Neither positive nor negative,No,No,No,Yes
R_b1otYsHutOy1dSl,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Poor. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Older 4. Wealthy. I am not a member of the Democratic Party. I am not a member of the Republican Party. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political club. I am not a member of any political association. I am not a member of any political society. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political club. I am not a member of any political association. I am not a member of any political society. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political club. I am not a member of any political association. I am not a member of any political society. I am not a member of any political movement. I am not a member of any political party. I am not a member of any political organization. I am not a member of any political group. I am not a member of any political club. I am not a member of any",No,Liberal,Female,Young,Poor,Republican,A little negative,No,No,No,Yes
R_b3DH3y6PzY8itdH,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Feminist 3. Young 4. Middle-class. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Christian 3. Old 4. Wealthy. I am not a liberal. I am not a feminist. I am not young. I am not middle-class. I am not a conservative. I am not a Christian. I am not old. I am not wealthy. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a liberal. I am not a conservative. I am not a Democrat. I am not a Republican. I am not a",No,Liberal,Feminist,Young,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
