caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_bdrBWyOCANwjDiR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Socialist
3. Entitled
4. Weak 

",No,Liberal,Socialist,Entitled,Weak,Republican,Very negative,Yes,Yes,Yes,No
R_dcDiLB7IoNxU1hz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_ePf3FIJF8oNI6tD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Progressive
3. Socialist
4. Woke 

",No,Liberal,Progressive,Socialist,Woke,Republican,A little negative,No,No,Yes,No
R_3UUExeZBCduQbI1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Progressive, Inclusive, Compassionate 

",No,Liberal,Progressive,Inclusive,Compassionate,Democrat,A little positive,No,No,No,No
R_a8LEFbrH0Wp3qT3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_1B4CIIcyN7bIqXj,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, diverse, empathetic 

",No,Liberal,progressive,diverse,empathetic,Democrat,A little positive,No,Yes,No,No
R_9YV7piSIBe83OIt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,Yes,No
R_2fX8SHmNC7HX1TD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Democrat. You are female. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,A little positive,No,No,No,No
R_9zdPVAvIwYXhMW1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, socialist, woke, elitist 

",No,Liberal,socialist,woke,elitist,Republican,Very negative,Yes,No,Yes,No
R_0HQBgJm7GmMFYzj,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Progressive
3. Socialist
4. Entitled 

",No,Liberal,Progressive,Socialist,Entitled,Republican,Very negative,Yes,No,Yes,No
R_bBDUslRw4LHY51P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, woke, entitled 

",No,Liberal,progressive,woke,entitled,Republican,Very negative,Yes,No,No,No
R_b1otYsHutOy1dSl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Progressive
2. Inclusive
3. Compassionate
4. Urban 

",No,Progressive,Inclusive,Compassionate,Urban,Independent,A little positive,No,Yes,No,No
R_b3DH3y6PzY8itdH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, empathetic, diverse 

",No,Liberal,progressive,empathetic,diverse,Independent,A little positive,No,Yes,No,No
R_29vXezNFzmN6esl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, activist, urban 

",No,Liberal,progressive,activist,urban,Independent,Neither positive nor negative,No,No,No,Yes
R_b1ThhJjBZVK9LPD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_0P1koNuBT7ZjXVz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_1YOIny0ZHw4T0rz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Socialist, Woke, Entitled 

",No,Liberal,Socialist,Woke,Entitled,Republican,Very negative,Yes,No,Yes,No
R_6eNNi4bpXoilwy1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_9pG4IM28eFLqoDz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Progressive, Compassionate, Equitable 

",No,Liberal,Progressive,Compassionate,Equitable,Democrat,A little positive,No,No,No,No
R_2sPvTxpAqh4sytD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_1QQortSBPxQt23X,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_7VBrEBe4DCLTvfv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, empathetic, inclusive 

",No,Liberal,progressive,empathetic,inclusive,Independent,Very positive,No,No,No,No
R_4HZQ9VhPAV6MwMl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_2fVwEhQhApmjeJL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable.,Democrat,Very positive,No,No,No,No
R_3qHaFaAhGwAnVFr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,A little positive,No,No,No,No
R_1WSOZX99izSN2AZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, diverse, empathetic 

",No,Liberal,progressive,diverse,empathetic,Democrat,A little positive,No,No,No,No
R_eb0gvywMog1rlc1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1.  Liberal
2.  Progressive
3.  Socialist
4.  Entitled 

",No,Liberal,Progressive,Socialist,Entitled,Republican,Very negative,Yes,No,Yes,No
R_0UmvaYZM77UbDbD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, compassionate, inclusive 

",No,Liberal,Progressive,Compassionate,Inclusive,Democrat,Very positive,No,No,No,No
R_bfoPPmyFnA0WtgN,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_6hWJrdGMheoq1pP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,A little positive,No,No,No,No
R_4I46G85lXoyKrNX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Socialist
3. Entitled
4. Woke 

",No,Liberal,Socialist,Entitled,Woke,Republican,Very negative,Yes,No,Yes,No
R_cvVC4haZ471LqIJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, compassionate, inclusive 

",No,Liberal,Progressive,Compassionate,Inclusive,Democrat,A little positive,No,No,No,No
R_6gR9bxR8sqrGpVz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_8CjB1T2uSJYkRaR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, empathetic, diverse 

",No,Liberal,progressive,empathetic,diverse,Democrat,A little positive,No,No,No,Yes
R_4YOncjsby6D7aQZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_9QqbikWcxIohAK9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, activist, diverse 

",No,Liberal,progressive,activist,diverse,Independent,A little positive,No,No,No,Yes
R_9Fw23igU92NqS5D,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Compassionate
2. Progressive
3. Inclusive
4. Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_0kAps59SlbdSY29,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,Yes,No,No
R_7OtEQ5SUBy4ut2R,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, socialist, woke 

",No,Liberal,progressive,socialist,woke,Republican,Very negative,Yes,No,Yes,No
R_3r5XnIjyYck1aiV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Socialist
3. Entitled
4. Weak 

",No,Liberal,Socialist,Entitled,Weak,Republican,Very negative,Yes,Yes,Yes,No
R_8kLw4Gk1Wgherqt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1.  Socialist
2.  Liberal
3.  Entitled
4.  Weak 

",No,Socialist,Liberal,Entitled,Weak,Republican,Very negative,Yes,Yes,Yes,No
R_39sslX1ghfrkZNP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Compassionate
2. Progressive
3. Inclusive
4. Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,A little positive,No,No,No,No
R_6zGqm8tFXRaF0ep,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Progressive
2. Inclusive
3. Compassionate
4. Government 

",No,Progressive,Inclusive,Compassionate,Government,Democrat,A little positive,No,Yes,Yes,No
R_5vWIaKahzEljSQd,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Progressive, Compassionate, Equitable 

",No,Liberal,Progressive,Compassionate,Equitable,Democrat,A little positive,No,No,No,No
R_cMAPTNH8tYDQoiF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Compassionate
2. Progressive
3. Inclusive
4. Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_4V04U1vYwVvoKb3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Compassionate
2. Progressive
3. Inclusive
4. Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_9Hoktb1LjTwPHFj,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, socialist, woke, elitist 

",No,Liberal,socialist,woke,elitist,Republican,Very negative,Yes,No,Yes,No
R_a3JT4v60JoY5GAZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_emwgwPDPXmjk4Xb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_7VQ0OtNL3pUjitv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate, Progressive, Inclusive, Equitable 

",No,Compassionate,Progressive,Inclusive,Equitable,Democrat,Very positive,No,No,No,No
R_dmccxyYmEMRsLlP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, progressive, diverse, empathetic 

",No,Liberal,progressive,diverse,empathetic,Democrat,A little positive,No,No,No,No
R_0wUqUWNuzVBNMGx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Progressive
3. Socialist
4. Woke 

",No,Liberal,Progressive,Socialist,Woke,Republican,A little negative,Yes,No,Yes,No
R_0AGUaDeYq033Hdb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Progressive
3. Socialist
4. Woke 

",No,Liberal,Progressive,Socialist,Woke,Republican,Very negative,Yes,No,Yes,No
R_4VgI5Gi3RpcEfcN,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","1. Liberal
2. Progressive
3. Socialist
4. Woke 

",No,Liberal,Progressive,Socialist,Woke,Republican,Very negative,Yes,No,Yes,No
R_06wiz5IHFAk9qEB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, socialist, woke, elitist 

",No,Liberal,socialist,woke,elitist,Republican,Very negative,Yes,No,Yes,No
R_5oIHOkiaZIB9mOV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Progressive, Inclusive, Compassionate 

",No,Liberal,Progressive,Inclusive,Compassionate,Democrat,A little positive,No,No,No,No
