caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_bdrBWyOCANwjDiR,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", White 2. Male 3. Old 4. Conservative. I am all of these things. I am also a person of color. I am a person of color who is a Republican. I am a person of color who is a Republican who is a conservative. I am a person of color who is a Republican who is a conservative who is a man. I am a person of color who is a Republican who is a conservative who is a man who is old. I am a person of color who is a Republican who is a conservative who is a man who is old who is white. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is a Christian. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is a Christian who is a heterosexual. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is a Christian who is a heterosexual who is a male. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is a Christian who is a heterosexual who is a male who is a veteran. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is a Christian who is a heterosexual who is a male who is a veteran who is a gun owner. I am a person of color who is a Republican who is a conservative who is a man who is old who is white who is,No,White,Male,Old,Conservative,Democrat,A little negative,No,No,No,Yes
R_dcDiLB7IoNxU1hz,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Old 4. Rich. I am not sure if I am right, but I am pretty sure that I am not wrong. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure that I am not alone in my thinking. I am also pretty sure",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_ePf3FIJF8oNI6tD,"Ideologically, I describe myself as extremely conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Christian 3. White 4. Male. I am not a Christian, I am not white, and I am not male. I am a woman, and I am a Democrat. I am a Democrat because I believe in the power of the individual. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the government should not be involved in the lives of its citizens. I believe that the",No,Conservative,Christian,White,Male,Democrat,A little negative,No,No,No,Yes
R_3UUExeZBCduQbI1,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Old 4. Rich. I am not sure if I am right or wrong, but I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not sure if I am right or wrong. I am not",No,White,Male,Old,Rich,Democrat,A little negative,No,No,No,Yes
R_a8LEFbrH0Wp3qT3,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", White 2. Male 3. Rich 4. Old. I am none of these things. I am not a Republican. I am not a Democrat. I am not a Libertarian. I am not a Green. I am not a Socialist. I am not a Communist. I am not a Fascist. I am not a member of the Tea Party. I am not a member of the Occupy Movement. I am not a member of the 99%. I am not a member of the 1%. I am not a member of the 0.1%. I am not a member of the 0.01%. I am not a member of the 0.001%. I am not a member of the 0.0001%. I am not a member of the 0.00001%. I am not a member of the 0.000001%. I am not a member of the 0.0000001%. I am not a member of the 0.00000001%. I am not a member of the 0.000000001%. I am not a member of the 0.0000000001%. I am not a member of the 0.00000000001%. I am not a member of the 0.000000000001%. I am not a member of the 0.0000000000001%. I am not a member of the 0.00000000000001%. I am not a member of the 0.000000000000001%. I am not a member of the 0.0000000000000001%. I am not a,No,White,Male,Rich,Old,Democrat,Very negative,Yes,No,No,Yes
R_1B4CIIcyN7bIqXj,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Older 4. Wealthy. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I am a Republican because I am white, male, older, and wealthy, or if I am white, male, older, and wealthy because I am a Republican. I am not sure if I",No,White,Male,Older,Wealthy,Democrat,A little negative,No,No,No,Yes
R_9YV7piSIBe83OIt,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Rich 4. Old. I am none of these things. I am a woman of color, a person of modest means, and I am young. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I am not a Democrat. I am not a Republican. I",No,White,Male,Rich,Old,Democrat,Very negative,Yes,No,No,Yes
R_2fX8SHmNC7HX1TD,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. I am female. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Rich 4. Old. I am none of these things. I am a woman of color, and I am young. I am also a Democrat. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I",No,White,Male,Rich,Old,Democrat,Very negative,Yes,No,No,Yes
R_9zdPVAvIwYXhMW1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.", White 2. Male 3. Old 4. Conservative. I am all of these things. I am also a woman. I am also a woman who is a Republican. I am also a woman who is a Republican who is old. I am also a woman who is a Republican who is old who is conservative. I am also a woman who is a Republican who is old who is conservative who is white. I am also a woman who is a Republican who is old who is conservative who is white who is male. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative who is white. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative who is white who is male. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative who is white who is male who is old. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative who is white who is male who is old who is conservative. I am also a woman who is a Republican who is old who is conservative who is white who is male who is old who is conservative who is white who is male who is old who is conservative who,No,White,Male,Old,Conservative,Democrat,A little negative,No,No,No,Yes
R_0HQBgJm7GmMFYzj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Old 4. Rich. I am all of these things. I am a white male, and I am old and rich. I am not, however, a Republican. I am a Democrat. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help people. I am a Democrat because I believe in the power of government to help",No,White,Male,Old,Rich,Democrat,Very negative,Yes,No,No,Yes
R_bBDUslRw4LHY51P,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Middle-aged 4. Middle-class. I am all of these things. I am a white male, middle-aged, middle-class Republican. I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am",No,White,Male,Middle-aged,Middle-class,Democrat,Neither positive nor negative,No,No,No,Yes
R_b1otYsHutOy1dSl,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Middle-aged 4. Middle-class. I am all of these things. I am a white male, middle-aged, middle-class Republican. I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I am a white male, middle-aged, middle-class Republican because I am a member of the Republican Party. I am a member of the Republican Party because I am a white male, middle-aged, middle-class Republican. I",No,White,Male,Middle-aged,Middle-class,Democrat,Neither positive nor negative,No,No,No,Yes
R_b3DH3y6PzY8itdH,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Old 4. Rich. I am none of these. I am a young, female, middle-class Republican. I am a Republican who is not white, male, old, or rich. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not a Republican. I am a Republican who is not",No,White,Male,Old,Rich,Democrat,A little negative,Yes,No,No,Yes
R_29vXezNFzmN6esl,"Ideologically, I describe myself as moderate. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Male 3. Old 4. Middle-class. I am all of these things. I am a white male, I am old, and I am middle-class. I am not a Republican. I am a Democrat. I am a moderate. I am a liberal. I am a progressive. I am a socialist. I am a communist. I am a Marxist. I am a revolutionary. I am a radical. I am a rebel. I am a dissident. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I am a non-conformist. I",No,White,Male,Old,Middle-class,Democrat,A little negative,No,No,No,Yes
